FIRE_YEAR,STATE,FIRE_SIZE,DISCOVERY_DOY
2013,TX,2.02,135
2013,MS,438.67,217
2013,TN,7.61,299
2013,CO,6.3,234
2013,CA,2.61,280
2013,MT,52.84,244
2013,WA,93.39,225
2013,NV,348.76,225
2013,FL,75.78,145
2013,AL,34.84,211
2013,SC,2.61,128
2013,LA,228.28,149
2013,MS,9.63,165
2013,NC,23.37,114
2013,AL,58.83,232
2013,FL,2.6,254
2013,WA,34.01,152
2013,NM,331.03,277
2013,SC,43.48,154
2013,SC,46.33,226
2013,MS,316.67,202
2013,WA,28.01,298
2013,TX,1489.72,219
2013,OR,20.96,167
2013,OR,27.77,154
2013,OR,84.92,227
2013,NM,178.81,222
2013,TN,68.06,130
2013,TN,6.76,238
2013,MT,32.5,214
2013,AZ,27.46,257
2013,AL,75.11,283
2013,NV,11.24,212
2013,FL,125.04,231
2013,MT,18.21,234
2013,NC,8.32,199
2013,NM,121.78,279
2013,NM,488.18,282
2013,NM,19.25,142
2013,CA,104.56,136
2013,AZ,358.51,127
2013,UT,19.72,262
2013,TN,1.67,136
2013,MS,1.28,200
2013,NM,73.62,259
2013,CA,8.4,196
2013,SC,680.27,240
2013,CA,20.36,122
2013,WA,137.65,288
2013,MT,33.5,127
2013,GA,20.0,169
2013,CA,2.16,181
2013,TN,11.36,169
2013,AL,23.41,178
2013,TX,11.03,279
2013,LA,0.95,282
2013,GA,24.54,274
2013,TN,76.7,142
2013,AZ,80.9,153
2013,AL,71.37,287
2013,AL,39.95,264
2013,NV,55.58,247
2013,CO,38.74,137
2013,MS,2.55,253
2013,OR,73.08,257
2013,GA,14.58,178
2013,ID,104.05,152
2013,NV,20.51,249
2013,NV,128.6,200
2013,AZ,102.23,115
2013,WA,10.09,136
2013,TX,37.54,193
2013,ID,92.81,242
2013,NM,345.98,209
2013,TX,971.61,251
2013,WA,60.34,242
2013,NM,17.02,204
2013,MT,18.28,218
2013,UT,145.87,185
2013,CA,4.04,272
2013,WA,77.64,289
2013,TN,75.26,209
2013,SC,29.68,158
2013,OR,36.72,258
2013,AL,0.3,263
2013,AL,78.55,217
2013,LA,7.03,101
2013,NM,15.07,293
2013,NV,26.21,166
2013,WA,46.08,115
2013,ID,742.0,176
2013,TX,1954.92,161
2013,AZ,7.7,258
2013,UT,5.92,229
2013,TN,9.09,256
2013,CA,110.29,175
2013,OR,70.9,169
2013,NC,15.59,189
2013,TN,20.1,211
2013,ID,78.3,112
2013,WA,2.9,100
2013,WA,161.2,193
2013,NC,220.82,271
2013,GA,2485.71,165
2013,FL,2.46,174
2013,CA,184.01,247
2013,UT,0.89,163
2013,VA,19.97,234
2013,FL,66.36,222
2013,FL,193.96,296
2013,FL,16.62,149
2013,WA,91.99,295
2013,AZ,769.96,249
2013,NM,573.09,164
2013,VA,32.76,125
2013,ID,47.99,281
2013,WA,12.91,183
2013,LA,60.64,256
2013,UT,151.98,148
2013,AZ,3.55,227
2013,OR,4.86,299
2013,OR,638.97,117
2013,CO,3.29,256
2013,GA,0.41,112
2013,OR,36.46,216
2013,ID,39.42,115
2013,AZ,154.96,161
2013,UT,7.95,298
2013,WA,18.4,173
2013,TN,11.36,142
2013,UT,3.24,280
2013,MT,39.15,251
2013,MT,23.94,289
2013,CA,1.39,138
2013,TX,19.96,206
2013,NC,498.44,130
2013,FL,10.79,292
2013,TX,29.1,241
2013,WA,4.75,165
2013,WA,3.74,254
2013,NV,8.56,242
2013,SC,4.65,280
2013,NM,299.71,111
2013,SC,29.54,283
2013,OR,101.59,262
2013,NM,14.33,171
2013,CA,343.75,276
2013,GA,7.9,259
2013,AL,11.07,248
2013,WA,18.02,270
2013,WA,2.18,173
2013,ID,627.12,167
2013,NC,2.12,109
2013,MS,121.99,171
2013,WA,3.75,234
2013,MS,5.13,124
2013,OR,33.49,113
2013,AZ,1.43,186
2013,OR,2007.82,197
2013,FL,1240.77,275
2013,TX,387.12,198
2013,GA,70.52,298
2013,NC,47.48,195
2013,NV,572.93,108
2013,CA,191.46,157
2013,UT,176.76,259
2013,WA,25.41,118
2013,ID,26.39,293
2013,NV,16.66,163
2013,FL,29.01,153
2013,AZ,40.14,108
2013,SC,94.81,122
2013,CA,1.22,230
2013,NM,14.45,278
2013,LA,73.11,291
2013,OR,14.94,119
2013,CA,1317.15,232
2013,SC,49.25,130
2013,CO,6.94,287
2013,WA,1057.93,124
2013,OR,19.43,210
2013,AZ,23.88,276
2013,NC,8.35,155
2013,NC,1.02,166
2013,TN,37.11,159
2013,NV,40.4,257
2013,FL,6.69,230
2013,CA,39.94,278
2013,GA,7.18,149
2013,FL,3.69,291
2013,VA,833.15,203
2013,WA,7.48,162
2013,NC,2.83,242
2013,OR,127.47,225
2013,GA,1196.82,138
2013,CO,9.8,217
2013,GA,44.14,134
2013,AZ,410.77,180
2013,NM,71.81,194
2013,GA,245.31,130
2013,GA,22.7,103
2013,LA,1028.22,284
2013,AL,5.57,135
2013,SC,231.56,127
2013,TX,1.16,215
2013,AZ,672.73,124
2013,CO,123.22,270
2013,CA,549.85,231
2013,AL,54.29,279
2013,MT,12.9,289
2013,WA,0.45,235
2013,TX,24.61,120
2013,UT,2.13,264
2013,NM,2.82,258
2013,CO,40.45,194
2013,FL,14.09,299
2013,NM,89.01,120
2013,SC,2.51,257
2013,TX,37.81,192
2013,AL,241.7,269
2013,TX,26.14,256
2013,FL,9.16,111
2013,GA,16.67,244
2013,CO,43.25,132
2013,NC,259.34,296
2013,AL,189.2,254
2013,CA,35.26,148
2013,OR,256.17,107
2013,AL,3.58,239
2013,CO,5.35,208
2013,TX,16.17,127
2013,AZ,53.0,280
2013,FL,2.13,246
2013,OR,4.73,213
2013,ID,1.63,146
2013,NC,523.66,145
2013,NC,3.37,187
2013,WA,26.53,197
2013,TN,10.37,113
2013,VA,30.24,218
2013,MT,45.34,114
2013,TX,189.2,134
2013,MT,2.44,286
2013,NV,101.6,293
2013,ID,4.16,118
2013,WA,4.7,153
2013,GA,15.51,135
2013,NM,15.11,257
2013,OR,194.62,108
2013,CO,41.13,283
2013,NC,19.2,203
2013,AZ,13.45,294
2013,UT,6.09,291
2013,NM,9.16,291
2013,CA,71.43,286
2013,SC,3.43,172
2013,WA,184.04,269
2013,VA,11.48,181
2013,NM,6.97,169
2013,UT,5.37,285
2013,CA,3801.8,279
2013,AZ,69.2,258
2013,SC,7.94,269
2013,NV,3903.23,109
2013,TN,8.36,132
2013,NM,16.93,229
2013,CO,10.87,208
2013,NC,153.07,143
2013,AZ,14.84,236
2013,NM,2.44,187
2013,LA,37.08,152
2013,OR,141.52,202
2013,MS,255.42,254
2013,TX,98.23,124
2013,SC,5.96,127
2013,VA,1.64,159
2013,WA,8.59,267
2013,GA,3.27,158
2013,AL,321.57,225
2013,SC,49.52,226
2013,CO,5.57,160
2013,WA,264.2,228
2013,MT,172.9,178
2013,FL,52.62,157
2013,CO,217.55,288
2013,LA,64.4,161
2013,NM,17.05,182
2013,TN,0.32,291
2013,CA,1.25,132
2013,OR,3.43,128
2013,UT,119.32,189
2013,NV,77.01,219
2013,LA,17.09,137
2013,LA,5.23,206
2013,MT,37.68,198
2013,WA,230.15,139
2013,GA,9.85,297
2013,CA,4.01,290
2013,UT,602.02,203
2013,CA,4.28,143
2013,MS,459.7,162
2013,AL,364.59,244
2013,LA,223.07,116
2013,MS,10.88,206
2013,LA,18976.15,220
2013,TN,297.93,191
2013,WA,152.23,221
2013,TN,31.92,287
2013,AZ,16.29,109
2013,GA,151.25,242
2013,ID,339.34,206
2013,CO,41.37,114
2013,MS,33.14,143
2013,MT,11.87,165
2013,ID,187.98,250
2013,TN,20.81,114
2013,NV,142.34,293
2013,NV,5.17,279
2013,AZ,17.81,172
2013,GA,668.21,100
2013,FL,8.99,182
2013,VA,25.03,201
2013,WA,13.9,167
2013,NV,0.29,287
2013,UT,36.91,268
2013,FL,1319.24,175
2013,ID,8.66,276
2013,MT,0.14,166
2013,TX,0.69,278
2013,WA,2.28,243
2013,MT,64.39,286
2013,AL,75.52,203
2013,CA,3.0,183
2013,NM,22.37,181
2013,WA,0.56,168
2013,SC,1.27,270
2013,NV,33.85,140
2013,TN,101.49,133
2013,NM,939.45,180
2013,NC,42.34,265
2013,FL,52.43,152
2013,CA,8.02,226
2013,AZ,57.01,149
2013,SC,5.6,110
2013,MT,20.09,125
2013,OR,81.15,268
2013,AZ,807.75,181
2013,CA,18.46,298
2013,ID,37.77,273
2013,SC,1.66,110
2013,TN,10.57,257
2013,GA,116.59,129
2013,NM,4.11,147
2013,CO,24.36,108
2013,CA,46.96,207
2013,WA,20.23,109
2013,CA,1.5,285
2013,CA,139.47,293
2013,NC,6.08,224
2013,FL,58.36,227
2013,ID,6.91,229
2013,WA,135.26,149
2013,NV,235.66,287
2013,AZ,21.26,235
2013,VA,89.24,216
2013,NC,29.88,224
2013,GA,43.58,298
2013,NV,22.64,193
2013,MT,6.51,192
2013,AL,46.16,204
2013,ID,18.82,211
2013,MT,14.77,124
2013,WA,6.33,151
2013,WA,0.52,117
2013,NC,16.07,134
2013,OR,1.45,138
2013,TN,12.25,108
2013,TN,961.94,239
2013,GA,162.3,178
2013,GA,17.14,111
2013,CO,79.01,153
2013,CA,12.64,291
2013,WA,234.71,252
2013,CA,90.42,238
2013,TX,55.17,253
2013,TN,560.1,127
2013,NM,1.12,175
2013,FL,54.9,223
2013,FL,116.36,162
2013,OR,130.48,165
2013,TN,6.12,290
2013,WA,366.49,200
2013,VA,14.19,101
2013,CA,89.64,172
2013,FL,12.98,156
2013,TN,5.51,276
2013,UT,16.12,230
2013,WA,82.82,236
2013,AZ,467.16,187
2013,GA,90.3,292
2013,AZ,9.17,203
2013,MS,56.38,102
2013,UT,19.5,172
2013,TN,159.99,292
2013,VA,91.46,173
2013,MS,119.07,287
2013,TX,41.58,267
2013,LA,11.53,107
2013,UT,8.41,276
2013,SC,5.35,230
2013,FL,7.16,119
2013,LA,96.6,150
2013,LA,22.73,102
2013,NC,64.95,241
2013,CA,3.09,165
2013,OR,18.11,126
2013,AL,5245.96,191
2013,TN,24.67,205
2013,VA,5.39,118
2013,MT,83.58,255
2013,VA,5.8,135
2013,ID,378.35,110
2013,CO,25.73,158
2013,SC,82.04,225
2013,TN,7.23,281
2013,FL,1633.19,265
2013,MT,8.07,128
2013,NM,5.54,142
2013,GA,100.25,237
2013,CA,22.67,203
2013,TN,11.76,116
2013,ID,36.2,182
2013,LA,13.53,290
2013,AL,28.67,198
2013,TX,473.17,107
2013,NM,7.18,230
2013,TN,10.16,178
2013,AZ,177.69,239
2013,TN,12.61,139
2013,SC,847.31,221
2013,SC,37.11,188
2013,TX,2823.01,295
2013,AZ,193.04,294
2013,TX,13.66,126
2013,UT,30.43,160
2013,ID,118.87,100
2013,MT,8.55,234
2013,WA,1.59,205
2013,CO,7.81,198
2013,OR,144.08,267
2013,ID,171.07,173
2013,VA,20.55,129
2013,WA,4.24,132
2013,ID,439.9,289
2013,GA,66.36,174
2013,TN,48.67,122
2013,NV,137.28,239
2013,GA,11.75,260
2013,TN,206.58,131
2013,OR,4.47,248
2013,CO,119.53,141
2013,ID,9.89,193
2013,FL,131.6,218
2013,TX,6.87,117
2013,TX,1684.12,146
2013,TX,176.89,153
2013,LA,16.16,137
2013,TX,3.7,277
2013,FL,204.71,102
2013,WA,123.96,189
2013,NV,14.22,177
2013,OR,58.24,173
2013,NC,79.64,119
2013,WA,994.86,220
2013,OR,104.7,286
2013,NV,38.98,294
2013,MS,2.21,137
2013,LA,19.75,125
2013,LA,20.57,121
2013,AL,1.99,125
2013,CO,3.73,226
2013,LA,27.61,128
2013,MT,2762.85,173
2013,TX,960.3,226
2013,NC,0.46,162
2013,WA,2.35,202
2013,UT,19.12,265
2013,UT,45.84,124
2013,NC,0.1,131
2013,UT,8.68,191
2013,CA,54.57,261
2013,NV,373.78,132
2013,SC,514.9,192
2013,GA,5.56,257
2013,WA,16.76,213
2013,SC,12.98,184
2013,TN,14.89,216
2013,CO,66.53,255
2013,TX,45.41,138
2013,LA,7.65,222
2013,NV,124.0,257
2013,AZ,7.17,119
2013,VA,178.92,252
2013,WA,20.88,152
2013,NM,11.71,189
2013,MS,29.24,222
2013,NM,215.13,180
2013,OR,1.8,158
2013,NM,5.85,272
2013,OR,1.08,268
2013,AZ,21.64,134
2013,TN,2.0,168
2013,AZ,69.41,231
2013,VA,192.19,161
2013,MT,109.64,268
2013,NM,1027.12,113
2013,CO,311.01,188
2013,CA,271.32,144
2013,MT,24.42,144
2013,MT,33.2,126
2013,ID,1.9,175
2013,GA,147.86,145
2013,AL,16.54,199
2013,WA,0.31,279
2013,CA,13.89,163
2013,OR,501.76,102
2013,NC,34.98,286
2013,LA,86.85,183
2013,MT,27.85,147
2013,CO,14367.75,263
2013,NC,0.79,215
2013,LA,19.83,183
2013,CO,25.82,219
2013,TX,56.87,267
2013,NM,180.36,255
2013,GA,70.64,202
2013,NM,238.06,277
2013,AL,117.52,283
2013,LA,787.82,299
2013,VA,380.83,211
2013,CA,192.94,218
2013,NC,110.61,237
2013,WA,0.51,263
2013,GA,129.53,142
2013,LA,138.03,279
2013,GA,36.33,155
2013,ID,91.92,192
2013,SC,1050.83,140
2013,AL,4.51,259
2013,AZ,5.57,197
2013,MS,10.22,260
2013,NV,450.88,202
2013,FL,44.98,115
2013,NM,111.88,146
2013,CO,46.51,281
2013,NM,689.12,268
2013,SC,44.28,257
2013,LA,53.17,184
2013,AL,427.04,243
2013,WA,23.84,184
2013,ID,175.83,199
2013,UT,36.73,149
2013,AZ,224.67,281
2013,OR,22.93,158
2013,GA,189.83,263
2013,WA,19.75,258
2013,ID,36.48,221
2013,MS,34.13,219
2013,NV,294.59,149
2013,NM,5.49,250
2013,MT,12.01,243
2013,MT,184.55,134
2013,UT,18.06,142
2013,FL,2191.0,155
2013,CO,2.96,157
2013,LA,0.45,191
2013,TN,236.32,223
2013,CA,23.5,219
2013,TN,88.98,150
2013,OR,298.9,281
2013,TX,91.4,196
2013,CA,1942.39,261
2013,NC,148.31,126
2013,AZ,163.31,240
2013,ID,547.36,184
2013,ID,14.87,273
2013,WA,12.69,171
2013,NV,42.96,128
2013,NC,542.7,159
2013,TX,1.63,244
2013,FL,21.8,240
2013,ID,147.3,199
2013,CO,42.66,211
2013,CA,22.54,258
2013,NV,10.19,268
2013,SC,6.03,103
2013,AZ,7.62,182
2013,ID,151.33,210
2013,AZ,2.47,232
2013,NC,19.65,104
2013,OR,116.18,186
2013,NM,5450.59,184
2013,NV,66.53,274
2013,AL,4.23,136
2013,UT,7.27,107
2013,MT,3.03,258
2013,ID,0.32,284
2013,GA,237.72,209
2013,AZ,6.03,273
2013,ID,67.91,152
2013,NV,6.44,243
2013,TX,2.02,208
2013,OR,14.95,117
2013,NM,20.05,226
2013,MS,515.93,168
2013,NM,200.92,283
2013,AZ,441.25,204
2013,TN,1.01,125
2013,LA,1425.97,297
2013,CA,21.43,289
2013,NC,229.27,201
2013,MT,3.59,196
2013,MT,8.23,254
2013,VA,103.15,190
2013,ID,29.15,105
2013,OR,45.12,119
2013,NV,4.74,288
2013,AL,202.43,176
2013,AL,832.44,119
2013,UT,327.84,124
2013,AZ,9.31,275
2013,TX,13.4,246
2013,TN,7.04,239
2013,CA,93.28,211
2013,AZ,58.49,219
2013,AL,6.65,225
2013,TN,1.09,292
2013,ID,340.97,165
2013,OR,18.24,243
2013,CA,6.64,105
2013,LA,17.92,275
2013,MT,197.25,213
2013,AZ,68.08,176
2013,OR,10.42,292
2013,LA,388.7,111
2013,NV,9.75,215
2013,OR,3.69,129
2013,OR,15.51,209
2013,UT,8.77,193
2013,MT,25.23,177
2013,ID,142.88,205
2013,TX,4.01,284
2013,NC,114.05,285
2013,GA,6.36,178
2013,NM,3.74,109
2013,CO,23.39,101
2013,TN,45.35,263
2013,UT,30.11,272
2013,WA,10.55,154
2013,WA,24.89,235
2013,NM,17.45,283
2013,CO,95.08,184
2013,ID,24.13,215
2013,LA,13.61,187
2013,NV,8.47,118
2013,SC,3.88,280
2013,CA,2.9,165
2013,ID,302.26,137
2013,AL,172.37,289
2013,MT,25.72,172
2013,AZ,38.3,183
2013,UT,18.22,230
2013,AZ,35.3,168
2013,MS,5.29,261
2013,LA,1.94,212
2013,AZ,17.59,180
2013,NC,28.07,156
2013,TX,10.98,291
2013,NM,154.88,217
2013,OR,3.61,299
2013,AL,46.38,238
2013,MT,11.6,108
2013,AL,43.62,181
2013,OR,102.1,130
2013,NC,28.13,212
2013,TN,0.87,290
2013,FL,38.15,263
2013,NV,184.38,235
2013,WA,42.01,211
2013,MS,30.21,250
2013,TN,341.76,206
2013,FL,96.75,104
2013,GA,1165.3,145
2013,MT,18.96,299
2013,WA,3553.77,264
2013,WA,19.33,203
2013,LA,116.78,155
2013,CO,2.94,276
2013,CO,455.63,240
2013,ID,268.56,276
2013,LA,32.37,221
2013,VA,37.64,231
2013,ID,169.65,105
2013,WA,4.82,251
2013,NC,10.45,286
2013,OR,38.08,235
2013,TX,0.31,292
2013,SC,22.44,117
2013,ID,58.38,229
2013,CA,6.14,219
2013,TN,22.17,120
2013,SC,12.47,265
2013,AZ,64.3,189
2013,CA,16.64,173
2013,SC,17.35,174
2013,CA,40.24,135
2013,TN,75.39,129
2013,AL,3.38,100
2013,UT,145.74,272
2013,SC,3.81,128
2013,TX,1729.49,112
2013,AZ,14.24,256
2013,NM,5.15,194
2013,MT,14.37,299
2013,TX,7216.8,250
2013,CO,8.34,274
2013,VA,46.11,176
2013,SC,11.55,227
2013,WA,236.43,126
2013,FL,82.07,296
2013,NM,1.47,205
2013,GA,11.47,273
2013,NC,9.53,142
2013,NC,0.72,259
2013,NM,337.26,220
2013,WA,251.82,115
2013,NM,60.46,211
2013,FL,27.53,168
2013,AZ,3.71,247
2013,AL,568.98,120
2013,NV,6.1,211
2013,CO,3.23,124
2013,UT,49.46,202
2013,CA,113.42,246
2013,OR,2.17,119
2013,ID,19.54,223
2013,MT,45.95,296
2013,NC,1.16,103
2013,OR,11.55,239
2013,TN,5.65,278
2013,ID,50.36,203
2013,CA,173.86,175
2013,WA,1.0,273
2013,TX,31.36,194
2013,AZ,2.55,100
2013,NM,69.48,280
2013,NM,1.47,215
2013,CA,9.63,107
2013,NM,105.46,231
2013,CA,880.3,126
2013,ID,5.61,105
2013,LA,909.37,108
2013,LA,123.84,291
2013,NM,95.22,166
2013,NM,17.61,265
2013,TN,3.49,126
2013,NM,63.23,134
2013,OR,45.46,142
2013,LA,1128.35,209
2013,WA,38.22,262
2013,CA,11.8,199
2013,MT,19.59,152
2013,UT,733.89,172
2013,SC,222.03,150
2013,OR,641.6,277
2013,TN,424.14,276
2013,MS,18.63,275
2013,ID,83.73,232
2013,ID,537.14,133
2013,CA,24.58,254
2013,CA,601.67,128
2013,MS,4.26,226
2013,GA,21.21,108
2013,GA,167.74,292
2013,TX,47.6,280
2013,ID,16.85,178
2013,VA,66.1,274
2013,SC,32.74,156
2013,WA,18.28,238
2013,GA,10.21,118
2013,AL,5.53,144
2013,GA,20.68,173
2013,ID,85.38,268
2013,NC,194.79,242
2013,MT,46.26,267
2013,GA,194.46,132
2013,TX,144.32,240
2013,CA,4.14,260
2013,FL,36.04,229
2013,OR,8.77,196
2013,UT,1509.77,149
2013,AZ,8.5,187
2013,TN,19.95,192
2013,SC,1735.15,178
2013,ID,2219.37,161
2013,WA,162.25,275
2013,FL,83.21,114
2013,OR,55.98,169
2013,MS,14.26,168
2013,MT,12.14,197
2013,AL,3.17,204
2013,MS,206.67,265
2013,VA,556.91,202
2013,NM,266.82,212
2013,CA,23.94,130
2013,NV,2918.98,211
2013,WA,43.71,262
2013,ID,37.09,220
2013,VA,59.8,270
2013,AL,14.23,176
2013,UT,8.95,200
2013,CA,21.91,167
2013,OR,1.78,287
2013,NC,8.97,167
2013,UT,8.18,259
2013,CA,1041.24,145
2013,MT,8.56,202
2013,AL,31.88,230
2013,ID,84.13,130
2013,FL,34.0,125
2013,NM,60.82,167
2013,AL,20.15,276
2013,MT,14682.93,253
2013,NM,10.81,272
2013,ID,46.15,233
2013,UT,19.05,279
2013,GA,14.81,256
2013,CA,16.82,178
2013,SC,11.96,212
2013,ID,29.42,128
2013,NC,21.49,190
2013,SC,600.71,140
2013,AL,15.91,130
2013,GA,265.82,153
2013,MS,17.57,294
2013,ID,20.84,253
2013,AL,6.23,184
2013,TX,221.25,180
2013,NV,10.13,107
2013,OR,767.02,296
2013,UT,60.22,299
2013,GA,8.31,110
2013,WA,5.5,268
2013,ID,122.0,109
2013,VA,25.41,275
2013,OR,38.4,141
2013,CA,382.47,200
2013,NV,11.16,285
2013,NV,31.59,109
2013,CO,127.46,182
2013,FL,45.22,298
2013,NV,0.6,247
2013,TN,2.73,276
2013,LA,1.27,164
2013,ID,196.19,194
2013,ID,316.86,125
2013,AZ,2.75,184
2013,NV,64.29,172
2013,AL,6.05,127
2013,NC,20.16,259
2013,NC,84.17,262
2013,MT,73.67,135
2013,SC,22.17,155
2013,NC,159.32,200
2013,AZ,26.78,226
2013,FL,2.49,257
2013,ID,32.39,259
2013,NC,442.9,217
2013,LA,14.62,144
2013,MT,2.2,246
2013,ID,7.4,141
2013,TN,59.3,121
2013,MS,39.12,250
2013,OR,379.74,152
2013,MT,16.34,189
2013,ID,13.56,263
2013,LA,857.58,122
2013,TN,282.36,112
2013,UT,915.8,188
2013,FL,441.34,242
2013,UT,7.3,113
2013,LA,4.24,234
2013,NC,6.08,200
2013,TX,234.21,269
2013,GA,231.43,295
2013,ID,24.53,279
2013,CA,12.78,233
2013,LA,32.68,108
2013,NM,9.9,239
2013,MT,77.49,114
2013,NM,145.87,170
2013,MS,30.04,279
2013,OR,752.96,277
2013,SC,5.25,220
2013,LA,14.12,286
2013,AZ,4.13,205
2013,OR,782.48,158
2013,WA,33.92,218
2013,NC,1352.82,236
2013,NM,260.2,287
2013,AL,64.04,246
2013,AL,12.31,139
2013,AZ,119.46,114
2013,CA,0.33,271
2013,OR,89.85,119
2013,NM,18.47,183
2013,CO,54.68,280
2013,FL,131.05,164
2013,NM,37.81,225
2013,NC,33.34,294
2013,MT,182.15,278
2013,OR,14.78,287
2013,VA,3.22,291
2013,CO,478.81,270
2013,LA,53.83,112
2013,NV,24.22,180
2013,LA,5.22,231
2013,FL,28.11,175
2013,WA,4536.79,202
2013,WA,19.56,181
2013,FL,32.59,175
2013,NV,7.23,135
2013,UT,51.83,278
2013,MT,153.63,235
2013,MT,2.05,174
2013,NM,23.83,175
2013,NC,82.83,263
2013,CA,118.82,186
2013,ID,14.82,232
2013,MT,19.52,155
2013,ID,18.46,273
2013,GA,399.31,226
2013,CO,28.04,129
2013,AL,9.04,166
2013,OR,671.59,139
2013,UT,3.56,245
2013,MS,11.25,131
2013,VA,2.07,256
2013,UT,2.77,233
2013,GA,55.0,106
2013,NM,41.96,181
2013,AZ,3.7,206
2013,AL,11.87,159
2013,MS,3.52,112
2013,GA,8.13,277
2013,CA,15.31,251
2013,OR,42.3,223
2013,NC,33.99,188
2013,VA,16.47,176
2013,TN,163.87,132
2013,UT,7.81,213
2013,FL,15.14,205
2013,LA,549.7,211
2013,CA,763.07,296
2013,FL,404.6,240
2013,NC,101.45,168
2013,LA,65.77,120
2013,MS,799.57,209
2013,TX,139.29,201
2013,CA,907.14,153
2013,WA,14.23,255
2013,MT,693.91,298
2013,OR,307.88,214
2013,AZ,11.45,107
2013,SC,40.71,267
2013,WA,29.45,151
2013,LA,112.33,286
2013,NC,3.98,264
2013,CO,161.0,106
2013,MT,6.96,117
2013,UT,0.36,210
2013,VA,2143.42,175
2013,NV,335.09,115
2013,LA,7.82,172
2013,TX,60.26,107
2013,AZ,33.66,126
2013,UT,10.24,216
2013,GA,110.25,258
2013,CO,33.9,102
2013,SC,2491.46,169
2013,ID,1.64,292
2013,NC,4.32,179
2013,GA,3.93,298
2013,SC,8.61,283
2013,UT,3029.22,143
2013,ID,33.22,184
2013,NV,13.61,197
2013,WA,10.1,294
2013,AL,155.9,184
2013,UT,1754.86,181
2013,SC,24.43,296
2013,AZ,65.46,249
2013,WA,35.21,160
2013,TX,334.96,270
2013,FL,4.71,295
2013,AZ,132.25,197
2013,OR,11.9,247
2013,OR,0.1,285
2013,AZ,60.61,152
2013,VA,21.61,214
2013,NV,253.31,213
2013,AL,1.46,251
2013,FL,168.27,192
2013,CA,3.26,230
2013,AL,52.69,232
2013,MT,2.76,145
2013,AZ,45.46,191
2013,ID,43.4,241
2013,NV,701.07,273
2013,MT,302.77,239
2013,NM,24.99,244
2013,FL,11.64,159
2013,UT,1044.46,143
2013,GA,9.44,167
2013,TX,47.81,141
2013,NV,52.81,266
2013,CA,6.33,255
2013,AZ,5.37,129
2013,MT,13080.71,160
2013,OR,649.63,199
2013,TX,1.85,100
2013,NM,4.74,109
2013,UT,56.14,137
2013,MT,30.04,242
2013,LA,557.35,278
2013,NM,92.77,145
2013,VA,131.71,247
2013,CO,313.31,199
2013,NV,11.56,105
2013,CO,395.44,173
2013,AL,12.02,298
2013,WA,15.83,137
2013,NC,62.84,241
2013,NM,1.09,179
2013,ID,560.75,108
2013,WA,14.25,232
2013,TX,3.95,140
2013,VA,7.94,250
2013,AL,43.21,296
2013,CA,28.68,122
2013,CA,131.91,209
2013,SC,26.88,291
2013,NM,380.41,193
2013,UT,34.04,235
2013,WA,423.24,222
2013,WA,151.37,180
2013,SC,1157.76,242
2013,UT,0.9,108
2013,GA,409.72,179
2013,GA,123.46,181
2013,MT,55.4,190
2013,NC,29.91,205
2013,AL,279.34,149
2013,TX,216.44,172
2013,MT,16.19,150
2013,UT,36.49,263
2013,TN,0.75,103
2013,AZ,183.37,180
2013,AZ,43.76,279
2013,MS,947.54,181
2013,GA,94.45,288
2013,OR,29.81,102
2013,NV,19.72,191
2013,CO,72.89,130
2013,FL,43.0,168
2013,FL,319.83,135
2013,SC,31.82,200
2013,GA,0.9,208
2013,MT,97.12,172
2013,WA,102.38,206
2013,NM,837.28,161
2013,GA,173.75,217
2013,CA,16.43,172
2013,NV,276.03,225
2013,LA,0.36,218
2013,MT,31.46,145
2013,TX,23.05,142
2013,TX,25.58,181
2013,SC,10.34,260
2013,AL,38.17,172
2013,MS,333.51,221
2013,NV,51.96,263
2013,MS,25.81,235
2013,UT,3.93,189
2013,NC,25.06,261
2013,LA,3052.94,298
2013,AZ,11.29,189
2013,GA,259.18,118
2013,LA,6.77,161
2013,NV,2.09,207
2013,VA,2.46,174
2013,NV,306.28,149
2013,MT,507.79,125
2013,WA,9.92,252
2013,TX,2098.94,228
2013,NV,616.4,282
2013,MT,40.58,290
2013,MT,1.56,121
2013,MS,53.28,278
2013,UT,18.36,298
2013,GA,69.65,265
2013,SC,2.55,192
2013,FL,19.88,152
2013,UT,1263.89,172
2013,NC,29.57,189
2013,ID,51.31,214
2013,GA,9.38,224
2013,FL,296.26,261
2013,TX,12.26,144
2013,UT,12.29,231
2013,OR,23.55,272
2013,ID,37.63,171
2013,NM,20.2,139
2013,MT,20.18,217
2013,VA,92.18,127
2013,SC,172.38,103
2013,FL,0.61,231
2013,AZ,100.57,299
2013,AL,3.2,199
2013,LA,43.58,244
2013,TX,268.92,107
2013,MS,23.25,238
2013,NC,6.08,163
2013,GA,143.56,283
2013,UT,60.93,296
2013,ID,74.15,118
2013,NM,11.77,227
2013,TN,24.83,190
2013,NV,15.78,107
2013,OR,0.13,103
2013,TN,99.21,255
2013,TN,196.75,205
2013,NM,266.74,173
2013,NC,8.72,183
2013,UT,10.56,144
2013,ID,18.43,175
2013,VA,210.63,229
2013,AZ,1.37,127
2013,CO,272.74,298
2013,TN,283.44,103
2013,TN,2.8,154
2013,NC,7.06,128
2013,OR,273.31,181
2013,SC,13.97,204
